# software: krepp	version: v0.8.3	invocation :/Users/asapci/Desktop/krepp/software-repository/krepp dist -i data/toy-index -q data/query_mixture.fq.gz --num-threads 4 --filter -o results/distances_filtered.tsv
SEQ_ID	REFERENCE_NAME	DIST
NC_009663.1-8757	NA	NaN
NC_021291.1-17836	Spiribacter_salinus	0.01850
NC_021291.1-32412	NA	NaN
NC_008818.1-16508	NA	NaN
NC_022664.1-103211	Spiribacter_roseus	0.18798
NC_022664.1-103211	Spiribacter_salinus	0.17214
NC_015387.1-6036	NA	NaN
NC_021291.1-15261	Spiribacter_salinus	0.06552
NC_022664.1-117287	NA	NaN
NC_022664.1-153675	Spiribacter_roseus	0.14965
NC_022664.1-153675	Mycobacterium_tuberculosis	0.20530
NC_022664.1-101209	NA	NaN
NC_022664.1-50067	Spiribacter_roseus	0.13872
NC_022664.1-67730	NA	NaN
NC_015559.1-3025	NA	NaN
NC_009663.1-33860	NA	NaN
NC_013960.1-33039	Nitrosococcus_wardiae	0.13929
NC_013958.1-1352	NA	NaN
NZ_CP006019.1-20652	NA	NaN
NC_008818.1-92640	NA	NaN
NC_015387.1-449	Bacillus_subtilis	0.20687
NC_015387.1-449	Erythrobacter_litoralis	0.20453
NC_009663.1-51427	NA	NaN
NC_022664.1-80266	Spiribacter_roseus	0.18798
NC_022664.1-80266	Erythrobacter_aurantius	0.18813
NC_015559.1-6264	Marinomonas_mediterranea	0.20601
NC_008818.1-92803	Candidatus_Endolissoclinum_sp	0.20566
NC_008818.1-32231	NA	NaN
NC_008818.1-3331	NA	NaN
NC_015559.1-7107	Marinomonas_posidonica	0.04983
NC_021291.1-6561	Spiribacter_salinus	0.04753
NC_021291.1-32253	Spiribacter_salinus	0.03875
NC_008818.1-72342	NA	NaN
NZ_CP006019.1-52092	NA	NaN
NC_022664.1-9716	NA	NaN
NC_019940.1-1726	NA	NaN
NC_013960.1-140478	NA	NaN
NC_022664.1-136610	Spiribacter_salinus	0.20588
NZ_CP006019.1-49482	Palaeococcus_ferrophilus	0.10409
NC_013960.1-79623	Nitrosococcus_wardiae	0.02944
NC_013960.1-156663	NA	NaN
NC_022664.1-154937	NA	NaN
NC_007484.1-14161	Nitrosococcus_oceani	0.00001
NC_019566.1-11625	NA	NaN
NC_021291.1-49728	Spiribacter_salinus	0.03497
NC_008818.1-33791	NA	NaN
NC_013960.1-21779	Nitrosococcus_wardiae	0.10663
NC_021291.1-32328	Spiribacter_salinus	0.02672
NC_019566.1-12950	Candidatus_Endolissoclinum_sp	0.00001
NZ_CP006019.1-14788	NA	NaN
NC_021291.1-27918	Spiribacter_salinus	0.03866
NZ_AP043870.1-9158	Allochromatium_vinosum	0.13986
NZ_AP043870.1-9158	Psychrobacter_cryohalolentis	0.11876
NZ_AP043870.1-9158	Nitrosococcus_oceani	0.15102
NC_022664.1-57308	NA	NaN
NC_019566.1-24671	Candidatus_Endolissoclinum_sp	0.20566
NC_019566.1-24671	Nitrosococcus_oceani	0.20643
NC_011312.1-3468	Aliivibrio_salmonicida	0.02831
NC_007484.1-20771	Nitrosococcus_oceani	0.00409
NC_020520.1-1820	NA	NaN
NC_007484.1-50256	Nitrosococcus_oceani	0.00001
NC_013960.1-135652	NA	NaN
NC_019566.1-21342	NA	NaN
NC_022664.1-156159	Spiribacter_roseus	0.20525
NC_015387.1-4228	NA	NaN
NC_019940.1-522	NA	NaN
NZ_CP006019.1-54885	Palaeococcus_ferrophilus	0.12846
NC_013960.1-54054	Nitrosococcus_wardiae	0.17129
NC_019566.1-30065	Nitrosococcus_watsonii	0.20553
NC_019566.1-30065	Aliivibrio_wodanis	0.20609
NC_008818.1-47746	NA	NaN
NC_009663.1-3072	NA	NaN
NZ_CP006019.1-42923	Palaeococcus_ferrophilus	0.00742
NC_019940.1-14890	NA	NaN
NC_007484.1-4416	Nitrosococcus_oceani	0.00001
NZ_CP006019.1-21045	NA	NaN
NC_009663.1-19291	NA	NaN
NC_020888.1-15112	Thalassolituus_oleivorans	0.00448
NZ_JBREXA010000002.1-12105	NA	NaN
NZ_JBREXA010000001.1-2029	NA	NaN
NC_008818.1-105049	NA	NaN
NZ_CP186026.1-6738	Vibrio_anguillarum	0.00872
NC_022664.1-152553	NA	NaN
NC_021291.1-43999	Spiribacter_salinus	0.00001
NC_007484.1-52882	Nitrosococcus_oceani	0.00001
NC_022664.1-136074	Spiribacter_roseus	0.20525
NC_022664.1-136074	Spiribacter_salinus	0.20588
NC_019566.1-32057	NA	NaN
NZ_CP006019.1-33235	NA	NaN
NC_013960.1-112536	Nitrosococcus_wardiae	0.12119
NC_013960.1-112536	Nitrosococcus_oceani	0.15587
NC_015559.1-12486	Marinomonas_posidonica	0.14698
NC_022664.1-82803	NA	NaN
NC_019940.1-9153	NA	NaN
NC_020520.1-5792	Ilumatobacter_sp	0.17107
NC_007484.1-40100	Nitrosococcus_oceani	0.00001
NC_022664.1-69532	NA	NaN
NC_019940.1-10059	NA	NaN
NZ_CP006019.1-42308	NA	NaN
NC_008818.1-77019	NA	NaN
NC_022664.1-144232	NA	NaN
NZ_CP018029.1-27015	Alteromonas_macleodii	0.11976
NZ_CP006019.1-47957	NA	NaN
NC_015559.1-9053	Marinomonas_posidonica	0.18852
NC_022664.1-77420	Spiribacter_roseus	0.08880
NC_022664.1-45875	NA	NaN
NZ_CP186025.1-21374	Vibrio_anguillarum	0.00001
NZ_CP006019.1-49637	NA	NaN
NC_022664.1-15359	NA	NaN
NC_022664.1-69315	NA	NaN
NC_022664.1-61226	NA	NaN
NZ_CP186026.1-12355	Vibrio_anguillarum	0.01620
NZ_CP018029.1-19369	Alteromonas_mediterranea	0.00001
NC_007484.1-55295	Nitrosococcus_oceani	0.00001
NC_013958.1-353	NA	NaN
NC_013960.1-162248	NA	NaN
NC_008818.1-108479	NA	NaN
NC_022664.1-10998	Spiribacter_roseus	0.16056
NC_022664.1-10998	Spiribacter_salinus	0.18873
NC_015559.1-6200	Marinomonas_posidonica	0.13831
NZ_AP043870.1-5366	NA	NaN
NC_019566.1-34585	NA	NaN
NZ_CP006019.1-43384	NA	NaN
NZ_CP142840.1-3535	Alteromonas_macleodii	0.00001
NC_019566.1-15818	NA	NaN
NC_013960.1-138941	Nitrosococcus_wardiae	0.18778
NC_022664.1-38617	NA	NaN
NC_019566.1-28342	NA	NaN
NC_020888.1-11329	Thalassolituus_oleivorans	0.00001
NC_013960.1-91126	Nitrosococcus_wardiae	0.14945
NC_022664.1-105502	Marinomonas_posidonica	0.20571
NC_022664.1-133245	Spiribacter_roseus	0.20525
NZ_CP142840.1-1578	Alteromonas_macleodii	0.00001
NC_013960.1-28386	Nitrosococcus_watsonii	0.13907
NC_013960.1-28386	Nitrosococcus_wardiae	0.17129
NC_022664.1-18703	Spiribacter_roseus	0.13872
NC_022664.1-75610	Allochromatium_vinosum	0.20613
NC_022664.1-75610	Spiribacter_salinus	0.16122
NC_011312.1-5267	Aliivibrio_salmonicida	0.00001
NC_013960.1-94281	NA	NaN
NC_019566.1-12064	NA	NaN
NC_022664.1-8858	NA	NaN
NC_022664.1-118484	Spiribacter_roseus	0.17153
NC_008818.1-53238	NA	NaN
NC_013960.1-35408	NA	NaN
NZ_CP017057.1-6845	NA	NaN
NZ_CP186026.1-6775	NA	NaN
NC_013960.1-88445	Nitrosococcus_wardiae	0.09447
NC_015387.1-5332	NA	NaN
NZ_CP018029.1-13906	Alteromonas_mediterranea	0.03554
NC_020520.1-6890	NA	NaN
NZ_CP018029.1-33348	Alteromonas_mediterranea	0.00001
NC_008818.1-51978	NA	NaN
NC_013960.1-131375	Nitrosococcus_wardiae	0.06457
NC_021291.1-49128	Spiribacter_salinus	0.01486
NC_013960.1-367	Nitrosococcus_wardiae	0.05522
NC_008818.1-56609	NA	NaN
NC_022664.1-85341	NA	NaN
NZ_CP186026.1-12124	NA	NaN
NC_022664.1-93563	Spiribacter_roseus	0.20525
NC_015387.1-6887	NA	NaN
NC_022664.1-149647	NA	NaN
NC_009663.1-272	NA	NaN
NC_008818.1-109717	NA	NaN
NC_007484.1-44698	Nitrosococcus_oceani	0.00001
NZ_CP142840.1-13007	Alteromonas_macleodii	0.00001
NC_021291.1-47595	Spiribacter_salinus	0.02672
NC_008818.1-68309	NA	NaN
NC_008818.1-80414	NA	NaN
NC_013960.1-30348	Nitrosococcus_watsonii	0.14014
NZ_CP142840.1-11107	Alteromonas_macleodii	0.00001
NC_013960.1-156022	Nitrosococcus_oceani	0.06617
NZ_AP043870.1-14947	NA	NaN
NC_008818.1-14300	NA	NaN
NC_019566.1-21540	NA	NaN
NZ_CP018029.1-15107	Alteromonas_mediterranea	0.00001
NC_015387.1-11390	NA	NaN
NZ_CP186026.1-13586	Vibrio_anguillarum	0.06128
NC_019940.1-5044	NA	NaN
NC_022664.1-90283	NA	NaN
NC_019566.1-28428	NA	NaN
NC_008818.1-101355	NA	NaN
NZ_CP186025.1-12097	Vibrio_anguillarum	0.05817
NZ_CP017057.1-5181	Erythrobacter_litoralis	0.12662
NZ_CP006019.1-2299	Palaeococcus_ferrophilus	0.17207
NC_019566.1-9420	NA	NaN
NC_008818.1-18236	NA	NaN
NZ_CP006019.1-6645	NA	NaN
NC_021291.1-26746	Spiribacter_salinus	0.00001
NZ_CP006019.1-31606	Palaeococcus_ferrophilus	0.11348
NC_022664.1-79227	NA	NaN
NC_011312.1-11488	Aliivibrio_salmonicida	0.00754
NC_008818.1-106107	NA	NaN
NC_019566.1-690	NA	NaN
NC_007484.1-8896	Nitrosococcus_oceani	0.00001
NC_009663.1-52611	NA	NaN
NC_008818.1-23240	Palaeococcus_ferrophilus	0.20580
NC_021291.1-47200	Spiribacter_salinus	0.00001
NC_013960.1-47695	Nitrosococcus_wardiae	0.17138
NC_013960.1-47695	Nitrosococcus_oceani	0.20643
NC_022664.1-62342	Spiribacter_roseus	0.15553
NC_013960.1-83243	NA	NaN
NZ_JBREXA010000002.1-2113	Aliivibrio_wodanis	0.02764
NZ_CP186025.1-18270	Vibrio_anguillarum	0.01487
NC_008818.1-78055	NA	NaN
NC_022664.1-30763	NA	NaN
NZ_CP018029.1-32981	Alteromonas_mediterranea	0.00001
NC_022664.1-135179	NA	NaN
NC_013960.1-140189	NA	NaN
NC_007484.1-42651	Nitrosococcus_oceani	0.00001
NC_022664.1-131244	Spiribacter_roseus	0.15487
NC_022664.1-131244	Spiribacter_salinus	0.11735
NC_009663.1-8042	NA	NaN
NC_013960.1-153368	NA	NaN
NC_007484.1-15114	Nitrosococcus_oceani	0.00001
NZ_CP018029.1-5174	Alteromonas_mediterranea	0.03675
NC_020520.1-21098	NA	NaN
NC_021291.1-21919	Spiribacter_salinus	0.02816
NZ_CP017057.1-7088	Erythrobacter_aurantius	0.13000
NZ_CP186025.1-10669	Vibrio_anguillarum	0.01338
NZ_CP006019.1-19872	NA	NaN
NC_011312.1-699	Aliivibrio_salmonicida	0.00537
NZ_CP186025.1-29978	NA	NaN
NC_022664.1-35492	Spiribacter_roseus	0.04902
NC_013960.1-18436	Nitrosococcus_wardiae	0.13849
NC_015559.1-9121	Marinomonas_posidonica	0.10450
NC_008818.1-77961	NA	NaN
NZ_CP186025.1-18060	Vibrio_anguillarum	0.01596
NC_015559.1-4422	NA	NaN
NC_011312.1-14908	Aliivibrio_salmonicida	0.00001
NZ_CP017057.1-6099	NA	NaN
NC_013960.1-79287	NA	NaN
NC_019566.1-46353	NA	NaN
NC_013960.1-151609	Nitrosococcus_wardiae	0.15127
NZ_JBREXA010000001.1-1504	NA	NaN
NC_007484.1-6971	Nitrosococcus_oceani	0.00001
NZ_CP018029.1-18270	Alteromonas_mediterranea	0.04998
NZ_CP006019.1-8834	NA	NaN
NC_009663.1-19374	NA	NaN
NC_013960.1-22674	NA	NaN
NC_013960.1-96123	Nitrosococcus_wardiae	0.15525
NZ_CP017057.1-19633	Erythrobacter_litoralis	0.14880
NC_022664.1-120157	NA	NaN
NC_013960.1-117071	Nitrosococcus_wardiae	0.12968
NZ_CP142840.1-12310	Alteromonas_macleodii	0.00001
NC_007484.1-18079	Nitrosococcus_oceani	0.00001
NZ_CP186025.1-29208	Vibrio_anguillarum	0.02438
NZ_CP006019.1-42176	NA	NaN
NC_022664.1-112127	NA	NaN
NC_022664.1-5920	Spiribacter_roseus	0.12986
NC_022664.1-5920	Spiribacter_salinus	0.17241
NC_008818.1-81207	NA	NaN
NZ_JBREXA010000001.1-1311	NA	NaN
NC_013960.1-75294	Nitrosococcus_wardiae	0.12119
NC_021291.1-46930	Spiribacter_salinus	0.00634
NC_015559.1-10598	Marinomonas_posidonica	0.16104
NZ_CP018029.1-1031	NA	NaN
NZ_CP006019.1-12267	Palaeococcus_ferrophilus	0.20580
NC_019566.1-3804	NA	NaN
NZ_CP186025.1-27256	Vibrio_anguillarum	0.01413
NC_020520.1-10973	NA	NaN
NC_007484.1-37212	Nitrosococcus_oceani	0.00001
NC_019940.1-4172	NA	NaN
NC_021291.1-40084	Spiribacter_salinus	0.00297
NC_008818.1-56395	NA	NaN
NC_008818.1-33992	NA	NaN
NZ_CP006019.1-7685	NA	NaN
NC_022664.1-67920	Spiribacter_roseus	0.17153
NC_013960.1-110495	NA	NaN
NZ_CP006019.1-42750	NA	NaN
NC_021291.1-48488	Spiribacter_salinus	0.01456
NZ_CP018029.1-3912	Alteromonas_mediterranea	0.03510
NC_013960.1-103415	Nitrosococcus_wardiae	0.08003
NC_021291.1-5801	Spiribacter_roseus	0.18798
NC_007484.1-18859	Nitrosococcus_oceani	0.01497
NZ_CP186025.1-18042	NA	NaN
NC_022664.1-14639	Vibrio_anguillarum	0.18883
NC_022664.1-14639	Thalassolituus_oleivorans	0.17129
NC_022664.1-14639	Candidatus_Endolissoclinum_sp	0.18846
NC_022664.1-14639	Spiribacter_salinus	0.18873
NZ_CP142840.1-9081	Alteromonas_macleodii	0.02393
NC_013960.1-22467	NA	NaN
NC_013960.1-20936	Nitrosococcus_wardiae	0.02144
NC_022664.1-127162	NA	NaN
NZ_JBREXA010000002.1-4290	Aliivibrio_wodanis	0.02042
NZ_CP142840.1-15090	Alteromonas_macleodii	0.00001
NC_009663.1-26997	NA	NaN
NC_022664.1-61755	NA	NaN
NC_022664.1-83116	NA	NaN
NC_013960.1-147727	Nitrosococcus_wardiae	0.02628
NC_022664.1-19219	Spiribacter_roseus	0.17154
NC_007484.1-808	Nitrosococcus_oceani	0.00001
NZ_AP043870.1-17187	NA	NaN
NC_019566.1-21856	NA	NaN
NC_013960.1-161646	NA	NaN
NC_013960.1-60018	Nitrosococcus_wardiae	0.13808
NC_022664.1-128011	NA	NaN
NC_021291.1-44727	Spiribacter_salinus	0.00001
NC_007484.1-2484	Nitrosococcus_oceani	0.00365
NC_015559.1-14939	Marinomonas_posidonica	0.08163
NC_008818.1-41372	NA	NaN
NC_020520.1-18599	NA	NaN
NZ_CP018029.1-21418	Alteromonas_mediterranea	0.00001
NZ_CP018029.1-27102	Alteromonas_mediterranea	0.04630
NZ_CP018029.1-13795	Alteromonas_mediterranea	0.01800
NC_022664.1-133975	Spiribacter_roseus	0.13962
NC_022664.1-133975	Spiribacter_salinus	0.14714
NC_013960.1-170048	NA	NaN
NC_013960.1-123884	Nitrosococcus_wardiae	0.04329
NC_022664.1-14243	NA	NaN
NC_022664.1-77222	NA	NaN
NC_019566.1-49910	NA	NaN
NC_008818.1-102692	NA	NaN
NZ_CP017057.1-7824	Erythrobacter_aurantius	0.20538
NC_009663.1-32095	Sulfurovum_mangrovi	0.20601
NC_008818.1-4768	NA	NaN
NC_020888.1-2163	Thalassolituus_oleivorans	0.01776
NC_011313.1-2774	Aliivibrio_salmonicida	0.00877
NC_019566.1-2746	NA	NaN
NC_022664.1-14966	Spiribacter_roseus	0.14965
NC_019566.1-17790	NA	NaN
NC_013960.1-21951	Nitrosococcus_watsonii	0.13143
NC_022664.1-56886	NA	NaN
NC_007484.1-37691	Nitrosococcus_oceani	0.00001
NC_022664.1-82360	NA	NaN
NC_007484.1-47368	Nitrosococcus_oceani	0.01003
NZ_JBREXA010000002.1-7801	Aliivibrio_wodanis	0.06622
NC_013960.1-62099	NA	NaN
NC_019566.1-8925	Staphylococcus_aureus	0.20591
NZ_CP006019.1-42942	NA	NaN
NC_011312.1-3733	Aliivibrio_salmonicida	0.00933
NZ_CP018029.1-6600	Alteromonas_macleodii	0.17449
NC_008818.1-12278	NA	NaN
NC_013960.1-23621	NA	NaN
NC_022664.1-22037	Spiribacter_roseus	0.04962
NC_022664.1-22037	Spiribacter_salinus	0.06552
NC_022664.1-64401	NA	NaN
NC_020520.1-1700	NA	NaN
NC_008818.1-74862	NA	NaN
NZ_CP006019.1-19026	NA	NaN
NC_009663.1-45714	NA	NaN
NC_013960.1-158814	Nitrosococcus_wardiae	0.18778
NC_013960.1-150357	NA	NaN
NC_013960.1-151750	NA	NaN
NC_013960.1-51332	Nitrosococcus_wardiae	0.11738
NZ_CP006019.1-38049	NA	NaN
NC_015387.1-13310	NA	NaN
NC_013960.1-48941	Nitrosococcus_watsonii	0.06597
NC_008818.1-80685	NA	NaN
NC_009663.1-28313	NA	NaN
NC_019566.1-9968	NA	NaN
NZ_CP018029.1-20997	Alteromonas_mediterranea	0.02812
NC_013960.1-79147	Nitrosococcus_wardiae	0.15525
NC_022664.1-88056	NA	NaN
NC_022664.1-68618	Spiribacter_roseus	0.05912
NC_008818.1-98686	NA	NaN
NC_015559.1-9974	Marinomonas_posidonica	0.00001
NC_015559.1-9974	Marinomonas_mediterranea	0.00001
NC_015559.1-9974	Thalassolituus_oleivorans	0.00001
NC_008818.1-11953	NA	NaN
NZ_CP186025.1-22933	Vibrio_anguillarum	0.01118
NZ_CP006019.1-2294	NA	NaN
NC_019566.1-34523	NA	NaN
NC_008818.1-34866	NA	NaN
NC_008818.1-89707	NA	NaN
NC_008818.1-6462	NA	NaN
NC_008818.1-18802	NA	NaN
NC_022664.1-112970	Spiribacter_salinus	0.20588
NZ_AP043870.1-4092	NA	NaN
NZ_CP006019.1-8701	NA	NaN
NC_021291.1-39855	Spiribacter_salinus	0.00870
NC_019566.1-48363	NA	NaN
NC_013960.1-22145	Nitrosococcus_wardiae	0.05895
NC_013960.1-22145	Nitrosococcus_oceani	0.06032
NC_008818.1-75827	NA	NaN
NC_013960.1-68995	Nitrosococcus_wardiae	0.06382
NZ_AP043870.1-12856	NA	NaN
NC_009663.1-18954	NA	NaN
NZ_JBREXA010000002.1-5768	Aliivibrio_wodanis	0.01343
NC_013960.1-115069	Nitrosococcus_wardiae	0.17129
NC_013960.1-144753	Nitrosococcus_wardiae	0.04373
NC_022664.1-114773	NA	NaN
NZ_AP043870.1-10120	Psychrobacter_cryohalolentis	0.18924
NC_009663.1-32421	NA	NaN
NC_008818.1-13139	NA	NaN
NC_022664.1-154645	Spiribacter_roseus	0.18798
NC_008818.1-79226	NA	NaN
NC_019566.1-8989	NA	NaN
NZ_CP006019.1-55461	NA	NaN
NC_019566.1-48784	NA	NaN
NC_008818.1-105106	NA	NaN
NC_013960.1-8576	Nitrosococcus_wardiae	0.14641
NC_015387.1-3672	Ilumatobacter_sp	0.18738
NC_015387.1-3672	Erythrobacter_aurantius	0.17166
NC_015387.1-3672	Pyrodictium_occultum	0.17131
NC_015387.1-3672	Bacillus_subtilis	0.15154
NC_015387.1-3672	Erythrobacter_litoralis	0.15981
NC_013960.1-53331	Nitrosococcus_wardiae	0.03163
NC_013960.1-47464	Nitrosococcus_wardiae	0.12741
NZ_CP006019.1-8801	NA	NaN
NC_013960.1-110740	NA	NaN
NC_008818.1-5445	NA	NaN
NC_022664.1-83917	NA	NaN
NC_013960.1-94886	Nitrosococcus_wardiae	0.12059
NC_020888.1-4076	Thalassolituus_oleivorans	0.00001
NC_022664.1-122134	NA	NaN
NZ_JBREXA010000008.1-34	Vibrio_anguillarum	0.00001
NZ_JBREXA010000008.1-34	Psychrobacter_cryohalolentis	0.00434
NZ_JBREXA010000008.1-34	Aliivibrio_wodanis	0.00001
NZ_JBREXA010000008.1-34	Aliivibrio_salmonicida	0.00001
NC_013960.1-121626	Nitrosococcus_wardiae	0.17129
NC_013960.1-62492	Nitrosococcus_wardiae	0.10366
NZ_CP006019.1-31068	Palaeococcus_ferrophilus	0.15642
NC_013960.1-62770	Nitrosococcus_wardiae	0.03125
NC_019566.1-4534	NA	NaN
NC_022664.1-18580	NA	NaN
NZ_JBREXA010000001.1-34	Aliivibrio_wodanis	0.00001
NC_022664.1-28083	NA	NaN
NZ_CP006019.1-46497	NA	NaN
NC_008818.1-93428	NA	NaN
NZ_CP142840.1-8770	Alteromonas_macleodii	0.00001
NC_013960.1-38867	Nitrosococcus_wardiae	0.07526
NC_019566.1-22368	NA	NaN
NC_015559.1-11222	Marinomonas_posidonica	0.15489
NC_015559.1-11222	Allochromatium_vinosum	0.18341
NC_015559.1-11222	Vibrio_anguillarum	0.16131
NC_015559.1-11222	Alteromonas_macleodii	0.18447
NC_015559.1-11222	Marinomonas_mediterranea	0.17226
NC_015559.1-11222	Thalassolituus_oleivorans	0.14455
NC_015559.1-11222	Aliivibrio_wodanis	0.17233
NC_015559.1-11222	Aliivibrio_salmonicida	0.18348
NZ_CP018029.1-15759	Alteromonas_mediterranea	0.03074
NZ_CP142840.1-5376	Alteromonas_macleodii	0.00001
NC_013960.1-93327	Nitrosococcus_wardiae	0.10310
NC_022664.1-37758	NA	NaN
NC_009663.1-23873	NA	NaN
NC_021291.1-39852	Spiribacter_salinus	0.02866
NZ_JBREXA010000002.1-8229	Aliivibrio_wodanis	0.00001
NC_013960.1-122161	Nitrosococcus_wardiae	0.17129
NZ_AP043870.1-15234	Psychrobacter_cryohalolentis	0.17301
NC_022664.1-149577	Spiribacter_roseus	0.11275
NC_022664.1-45377	Spiribacter_roseus	0.20525
NC_020520.1-17816	NA	NaN
NC_009663.1-16834	NA	NaN
NC_009663.1-23515	NA	NaN
NC_021291.1-34632	NA	NaN
NC_019940.1-14104	NA	NaN
NZ_CP186025.1-19982	Vibrio_anguillarum	0.00001
NZ_CP018029.1-13344	Alteromonas_macleodii	0.20738
NZ_CP018029.1-13344	Alteromonas_mediterranea	0.20578
NZ_CP006019.1-42164	NA	NaN
NC_020888.1-15345	NA	NaN
NC_013960.1-43433	NA	NaN
NZ_CP018029.1-4611	Alteromonas_macleodii	0.03183
NZ_CP018029.1-4611	Alteromonas_mediterranea	0.05421
NZ_CP142840.1-9975	Alteromonas_macleodii	0.00001
NC_013960.1-169918	NA	NaN
NC_021291.1-38283	Spiribacter_roseus	0.11275
NC_019940.1-11144	NA	NaN
NC_007484.1-47014	Nitrosococcus_oceani	0.01028
NC_013960.1-8054	Nitrosococcus_wardiae	0.13929
NC_013960.1-55941	Nitrosococcus_wardiae	0.07090
NC_009663.1-52342	NA	NaN
NC_008818.1-31775	NA	NaN
NC_013960.1-86085	Nitrosococcus_watsonii	0.13907
NC_013960.1-86085	Nitrosococcus_wardiae	0.12968
NC_013960.1-86085	Nitrosococcus_oceani	0.15743
NC_013960.1-165596	NA	NaN
NZ_JBREXA010000002.1-1764	Aliivibrio_wodanis	0.00001
NZ_CP186025.1-19369	Vibrio_anguillarum	0.00001
NC_015387.1-3324	NA	NaN
NZ_CP186025.1-29696	Vibrio_anguillarum	0.01142
NC_022664.1-25090	NA	NaN
NC_007484.1-23972	Nitrosococcus_oceani	0.01157
NC_013960.1-47631	Nitrosococcus_wardiae	0.02825
NC_019566.1-27504	NA	NaN
NC_021291.1-30771	Spiribacter_salinus	0.00989
NZ_CP186025.1-30281	Vibrio_anguillarum	0.01460
NZ_CP006019.1-41807	NA	NaN
NC_021291.1-30316	Spiribacter_salinus	0.00989
NC_021291.1-7072	Spiribacter_salinus	0.00457
NZ_CP018029.1-31896	Alteromonas_mediterranea	0.04415
NC_022664.1-115892	NA	NaN
NC_022664.1-122753	NA	NaN
NZ_JBREXA010000001.1-6389	NA	NaN
NC_022664.1-47396	Spiribacter_roseus	0.17153
NC_021291.1-36221	Spiribacter_salinus	0.09332
NC_022664.1-118712	Spiribacter_roseus	0.18798
NC_022664.1-118712	Nitrosococcus_wardiae	0.14945
NZ_CP006019.1-40985	NA	NaN
NZ_CP017057.1-2676	NA	NaN
NC_013960.1-76790	Nitrosococcus_wardiae	0.13849
NC_015559.1-8698	NA	NaN
NC_022664.1-156142	Spiribacter_roseus	0.08753
NZ_AP043870.1-14223	Psychrobacter_cryohalolentis	0.02841
NZ_CP186025.1-20749	Vibrio_anguillarum	0.00991
NC_022664.1-93152	Spiribacter_roseus	0.17153
NC_022664.1-93152	Spiribacter_salinus	0.17241
NC_013960.1-23278	Nitrosococcus_wardiae	0.08003
NC_022664.1-39839	NA	NaN
NC_013960.1-17160	Nitrosococcus_wardiae	0.03163
NC_013960.1-116850	Nitrosococcus_wardiae	0.11254
NC_013960.1-66868	Nitrosococcus_wardiae	0.02835
NC_022664.1-140168	Spiribacter_roseus	0.18798
NZ_CP006019.1-47903	NA	NaN
NC_015559.1-12911	NA	NaN
NZ_AP043870.1-7837	NA	NaN
NC_019566.1-13470	NA	NaN
NC_015559.1-8226	NA	NaN
NC_013960.1-75966	Nitrosococcus_wardiae	0.12119
NC_022664.1-128344	Spiribacter_roseus	0.09726
NC_022664.1-128344	Ilumatobacter_sp	0.12081
NC_013960.1-7408	Nitrosococcus_wardiae	0.08474
NC_011312.1-2022	Aliivibrio_salmonicida	0.00001
NC_022664.1-142893	Spiribacter_roseus	0.13872
NC_022664.1-50886	Candidatus_Endolissoclinum_sp	0.20566
NC_021291.1-14757	Spiribacter_salinus	0.12210
NC_007484.1-35415	Nitrosococcus_oceani	0.00001
NZ_CP186025.1-15716	Vibrio_anguillarum	0.00001
NZ_CP186025.1-640	Vibrio_anguillarum	0.00001
NC_008818.1-4430	NA	NaN
NC_013960.1-138713	Nitrosococcus_wardiae	0.00843
NC_019940.1-11444	NA	NaN
NC_019940.1-11384	NA	NaN
NC_013960.1-93081	Nitrosococcus_wardiae	0.10366
NC_013960.1-93081	Nitrosococcus_oceani	0.15587
NZ_AP043870.1-7768	NA	NaN
NZ_CP018029.1-1841	Alteromonas_mediterranea	0.03675
NC_013960.1-118614	Nitrosococcus_wardiae	0.09265
NC_008818.1-80314	NA	NaN
NC_015387.1-336	NA	NaN
NC_022664.1-49028	NA	NaN
NZ_AP043870.1-10001	Psychrobacter_cryohalolentis	0.20631
NC_022664.1-89542	NA	NaN
NC_013958.1-1256	NA	NaN
NC_013960.1-56755	NA	NaN
NC_013960.1-8292	Nitrosococcus_wardiae	0.07354
NC_013960.1-8292	Nitrosococcus_oceani	0.09022
NC_009663.1-2742	NA	NaN
NC_013960.1-169731	Nitrosococcus_wardiae	0.08739
NZ_CP018029.1-15414	Alteromonas_mediterranea	0.00987
NC_013960.1-126099	Nitrosococcus_wardiae	0.10425
NC_019566.1-30060	NA	NaN
NC_008818.1-14922	NA	NaN
NC_013960.1-23031	Nitrosococcus_wardiae	0.05185
NC_007484.1-45954	Nitrosococcus_oceani	0.00001
NC_022664.1-57456	Spiribacter_roseus	0.13962
NC_008818.1-7838	NA	NaN
NC_021291.1-29707	Spiribacter_roseus	0.20525
NC_022664.1-27991	NA	NaN
NC_022664.1-57502	NA	NaN
NC_019566.1-35425	NA	NaN
NC_008818.1-57909	NA	NaN
NC_022664.1-139725	Spiribacter_roseus	0.14965
NC_008818.1-30446	NA	NaN
NC_013960.1-81745	Nitrosococcus_wardiae	0.07040
NC_022664.1-84994	NA	NaN
NC_009663.1-22058	NA	NaN
NC_022664.1-126915	Spiribacter_roseus	0.00606
NC_022664.1-50589	NA	NaN
NZ_CP186026.1-6478	Vibrio_anguillarum	0.00001
NC_007484.1-20506	Nitrosococcus_oceani	0.00001
NC_013960.1-35063	Nitrosococcus_wardiae	0.06973
