# software: krepp	version: v0.8.2	invocation :krepp place -i data/toy-index -q data/query_mixture.fq.gz -t data/reference_tree.nwk --tabular --num-threads 4
# (((Thalassolituus_oleivorans:0.04096{0},Sulfurovum_mangrovi:0.36463{1}):0.10560{2},(((Ilumatobacter_sp_AH-269-C13:0.12736{3},Ilumatobacter_coccineus:0.18559{4}):0.18819{5},(Spiribacter_roseus:0.02756{6},(Spiribacter_salinus:0.25239{7},(Candidatus_Endolissoclinum_sp:0.14462{8},(Erythrobacter_aurantius:0.14409{9},Erythrobacter_litoralis:0.07738{10}):0.06494{11}):0.10243{12}):0.03647{13}):0.06245{14}):0.15524{15},(Bacteroides_fragilis:0.50000{16},Palaeococcus_ferrophilus:0.50000{17}):0.06083{18}):0.10569{19}):0.03098{20},((Marinomonas_mediterranea:0.11388{21},(Marinomonas_posidonica:0.12629{22},((Staphylococcus_aureus:0.10455{23},(Moorella_thermoacetica:0.25831{24},Fusobacterium_nucleatum:0.14728{25}):0.07209{26}):0.12974{27},(Bacillus_subtilis:0.14246{28},(Thermus_thermophilus:0.15808{29},(Pyrodictium_occultum:0.19841{30},Mycobacterium_tuberculosis:0.20717{31}):0.04471{32}):0.02593{33}):0.12215{34}):0.07715{35}):0.04304{36}):0.09730{37},((Alteromonas_stellipolaris:0.15275{38},((Nitrosococcus_wardiae:0.08166{39},(Nitrosococcus_watsonii:0.09813{40},Nitrosococcus_oceani:-0.00904{41}):0.11275{42}):0.10015{43},(Vibrio_anguillarum:0.08961{44},(Aliivibrio_salmonicida:0.07676{45},Aliivibrio_wodanis:0.07034{46}):0.09247{47}):0.04989{48}):0.01565{49}):0.03886{50},(Alteromonas_mediterranea:0.06015{51},(Alteromonas_macleodii:0.05276{52},(Psychrobacter_cryohalolentis:0.14239{53},Allochromatium_vinosum:0.23019{54}):0.15003{55}):0.01706{56}):0.02411{57}):0.05419{58}):0.02465{59}){60};
SEQ_ID	DISTAL_NODE	EDGE_NUM	LWR	DIST
NC_021291.1-46931	Spiribacter_salinus	7	1.00000	0.08189
NC_013960.1-155814	Nitrosococcus_wardiae	39	1.00000	0.07653
NC_013960.1-35704	Nitrosococcus_wardiae	39	1.00000	0.08742
NC_022664.1-44115	Spiribacter_roseus	6	1.00000	0.00009
NZ_CP142840.1-12750	Alteromonas_macleodii	52	1.00000	0.00373
NC_013960.1-59979	Nitrosococcus_wardiae	39	1.00000	0.07039
NZ_CP186026.1-12349	Vibrio_anguillarum	44	1.00000	0.00009
NC_022664.1-49596	Spiribacter_roseus	6	1.00000	0.09204
NC_013960.1-92081	NA	42	0.48087	0.15361
NC_013960.1-92081	Nitrosococcus_watsonii	40	0.51913	0.13905
NZ_CP018029.1-24257	Alteromonas_mediterranea	51	1.00000	0.09690
NC_013960.1-16869	Nitrosococcus_wardiae	39	0.66172	0.08742
NC_013960.1-16869	NA	43	0.33828	0.11283
NZ_JBREXA010000002.1-3893	NA	47	0.28090	0.02504
NZ_JBREXA010000002.1-3893	Aliivibrio_wodanis	46	0.71910	0.01490
NC_013960.1-138114	Nitrosococcus_wardiae	39	1.00000	0.10331
NZ_CP018029.1-28625	Alteromonas_mediterranea	51	1.00000	0.02810
NC_013960.1-82206	Nitrosococcus_wardiae	39	1.00000	0.02116
NC_013960.1-104778	Nitrosococcus_wardiae	39	0.71966	0.06455
NC_013960.1-104778	NA	43	0.28034	0.09595
NC_022664.1-2090	Spiribacter_roseus	6	0.79223	0.04568
NC_022664.1-2090	NA	14	0.20777	0.07854
NC_021291.1-25467	Spiribacter_salinus	7	1.00000	0.00009
NC_021291.1-1985	Spiribacter_salinus	7	1.00000	0.09565
NC_022664.1-24383	Spiribacter_roseus	6	1.00000	0.12767
NC_020888.1-5362	Thalassolituus_oleivorans	0	1.00000	0.00009
NC_007484.1-24258	Nitrosococcus_oceani	41	1.00000	0.00009
NC_022664.1-93704	Spiribacter_roseus	6	1.00000	0.10459
NC_013960.1-117852	Nitrosococcus_wardiae	39	1.00000	0.07039
NZ_CP186025.1-12684	Vibrio_anguillarum	44	1.00000	0.00637
NC_021291.1-29135	Spiribacter_salinus	7	1.00000	0.03629
NZ_CP142840.1-14889	Alteromonas_macleodii	52	1.00000	0.00009
NC_022664.1-140350	Spiribacter_roseus	6	1.00000	0.01514
NC_013960.1-135485	Nitrosococcus_wardiae	39	1.00000	0.09610
NC_007484.1-16761	Nitrosococcus_oceani	41	1.00000	0.00009
NC_011312.1-15025	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_011313.1-2494	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_021291.1-17836	Spiribacter_salinus	7	1.00000	0.01852
NC_021291.1-15261	Spiribacter_salinus	7	1.00000	0.06550
NC_015559.1-7107	Marinomonas_posidonica	22	1.00000	0.04981
NC_021291.1-6561	Spiribacter_salinus	7	1.00000	0.04752
NC_021291.1-32253	Spiribacter_salinus	7	1.00000	0.03875
NZ_CP006019.1-49482	Palaeococcus_ferrophilus	17	1.00000	0.10409
NC_013960.1-79623	Nitrosococcus_wardiae	39	1.00000	0.02947
NC_007484.1-14161	Nitrosococcus_oceani	41	1.00000	0.00009
NC_021291.1-49728	Spiribacter_salinus	7	1.00000	0.03494
NC_013960.1-21779	Nitrosococcus_wardiae	39	1.00000	0.10663
NC_021291.1-32328	Spiribacter_salinus	7	1.00000	0.02674
NC_019566.1-12950	Candidatus_Endolissoclinum_sp	8	1.00000	0.00009
NC_021291.1-27918	Spiribacter_salinus	7	1.00000	0.03865
NZ_AP043870.1-9158	NA	55	0.36457	0.12534
NZ_AP043870.1-9158	Allochromatium_vinosum	54	0.25561	0.13984
NZ_AP043870.1-9158	Psychrobacter_cryohalolentis	53	0.37982	0.11875
NC_011312.1-3468	Aliivibrio_salmonicida	45	1.00000	0.02829
NC_007484.1-20771	Nitrosococcus_oceani	41	1.00000	0.00408
NC_007484.1-50256	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP006019.1-54885	Palaeococcus_ferrophilus	17	1.00000	0.12847
NZ_CP006019.1-42923	Palaeococcus_ferrophilus	17	1.00000	0.00741
NC_007484.1-4416	Nitrosococcus_oceani	41	1.00000	0.00009
NC_020888.1-15112	Thalassolituus_oleivorans	0	1.00000	0.00448
NZ_CP186026.1-6738	Vibrio_anguillarum	44	1.00000	0.00875
NC_021291.1-43999	Spiribacter_salinus	7	1.00000	0.00009
NC_007484.1-52882	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-112536	Nitrosococcus_wardiae	39	1.00000	0.12121
NC_007484.1-40100	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP018029.1-27015	Alteromonas_macleodii	52	1.00000	0.11976
NC_022664.1-77420	Spiribacter_roseus	6	1.00000	0.08882
NZ_CP186025.1-21374	Vibrio_anguillarum	44	1.00000	0.00009
NZ_CP186026.1-12355	Vibrio_anguillarum	44	1.00000	0.01619
NZ_CP018029.1-19369	Alteromonas_mediterranea	51	1.00000	0.00009
NC_007484.1-55295	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP142840.1-3535	Alteromonas_macleodii	52	1.00000	0.00009
NC_020888.1-11329	Thalassolituus_oleivorans	0	1.00000	0.00009
NZ_CP142840.1-1578	Alteromonas_macleodii	52	1.00000	0.00009
NC_013960.1-28386	Nitrosococcus_watsonii	40	1.00000	0.13905
NC_011312.1-5267	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_013960.1-88445	Nitrosococcus_wardiae	39	1.00000	0.09445
NZ_CP018029.1-13906	Alteromonas_mediterranea	51	1.00000	0.03553
NZ_CP018029.1-33348	Alteromonas_mediterranea	51	1.00000	0.00009
NC_013960.1-131375	Nitrosococcus_wardiae	39	1.00000	0.06455
NC_021291.1-49128	Spiribacter_salinus	7	1.00000	0.01487
NC_013960.1-367	Nitrosococcus_wardiae	39	1.00000	0.05524
NC_007484.1-44698	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP142840.1-13007	Alteromonas_macleodii	52	1.00000	0.00009
NC_021291.1-47595	Spiribacter_salinus	7	1.00000	0.02674
NZ_CP142840.1-11107	Alteromonas_macleodii	52	1.00000	0.00009
NC_013960.1-156022	Nitrosococcus_oceani	41	1.00000	0.06616
NZ_CP018029.1-15107	Alteromonas_mediterranea	51	1.00000	0.00009
NZ_CP186026.1-13586	Vibrio_anguillarum	44	1.00000	0.06131
NZ_CP186025.1-12097	Vibrio_anguillarum	44	1.00000	0.05819
NZ_CP017057.1-5181	Erythrobacter_litoralis	10	1.00000	0.12662
NC_021291.1-26746	Spiribacter_salinus	7	1.00000	0.00009
NZ_CP006019.1-31606	Palaeococcus_ferrophilus	17	1.00000	0.11345
NC_011312.1-11488	Aliivibrio_salmonicida	45	1.00000	0.00753
NC_007484.1-8896	Nitrosococcus_oceani	41	1.00000	0.00009
NC_021291.1-47200	Spiribacter_salinus	7	1.00000	0.00009
NZ_JBREXA010000002.1-2113	Aliivibrio_wodanis	46	1.00000	0.02768
NZ_CP186025.1-18270	Vibrio_anguillarum	44	1.00000	0.01488
NZ_CP018029.1-32981	Alteromonas_mediterranea	51	1.00000	0.00009
NC_007484.1-42651	Nitrosococcus_oceani	41	1.00000	0.00009
NC_022664.1-131244	Spiribacter_salinus	7	1.00000	0.11734
NC_007484.1-15114	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP018029.1-5174	Alteromonas_mediterranea	51	1.00000	0.03678
NC_021291.1-21919	Spiribacter_salinus	7	1.00000	0.02814
NZ_CP017057.1-7088	Erythrobacter_aurantius	9	1.00000	0.13002
NZ_CP186025.1-10669	Vibrio_anguillarum	44	1.00000	0.01337
NC_011312.1-699	Aliivibrio_salmonicida	45	1.00000	0.00539
NC_022664.1-35492	Spiribacter_roseus	6	1.00000	0.04902
NC_015559.1-9121	Marinomonas_posidonica	22	1.00000	0.10451
NZ_CP186025.1-18060	Vibrio_anguillarum	44	1.00000	0.01597
NC_011312.1-14908	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_007484.1-6971	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP018029.1-18270	Alteromonas_mediterranea	51	0.75755	0.04996
NZ_CP018029.1-18270	NA	57	0.24245	0.07385
NC_013960.1-117071	Nitrosococcus_wardiae	39	1.00000	0.12971
NZ_CP142840.1-12310	Alteromonas_macleodii	52	1.00000	0.00009
NC_007484.1-18079	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP186025.1-29208	Vibrio_anguillarum	44	1.00000	0.02440
NC_013960.1-75294	Nitrosococcus_wardiae	39	1.00000	0.12121
NC_021291.1-46930	Spiribacter_salinus	7	0.69479	0.00636
NC_021291.1-46930	NA	13	0.30521	0.01351
NZ_CP186025.1-27256	Vibrio_anguillarum	44	1.00000	0.01414
NC_007484.1-37212	Nitrosococcus_oceani	41	1.00000	0.00009
NC_021291.1-40084	Spiribacter_salinus	7	1.00000	0.00296
NC_021291.1-48488	Spiribacter_salinus	7	1.00000	0.01457
NZ_CP018029.1-3912	Alteromonas_mediterranea	51	0.73377	0.03508
NZ_CP018029.1-3912	NA	57	0.26623	0.05147
NC_013960.1-103415	Nitrosococcus_wardiae	39	0.59354	0.08004
NC_013960.1-103415	NA	43	0.40646	0.09708
NC_007484.1-18859	Nitrosococcus_oceani	41	1.00000	0.01496
NZ_CP142840.1-9081	Alteromonas_macleodii	52	1.00000	0.02395
NC_013960.1-20936	Nitrosococcus_wardiae	39	1.00000	0.02142
NZ_JBREXA010000002.1-4290	Aliivibrio_wodanis	46	1.00000	0.02039
NZ_CP142840.1-15090	Alteromonas_macleodii	52	1.00000	0.00009
NC_013960.1-147727	Nitrosococcus_wardiae	39	1.00000	0.02627
NC_007484.1-808	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-60018	Nitrosococcus_wardiae	39	1.00000	0.13804
NC_021291.1-44727	Spiribacter_salinus	7	1.00000	0.00009
NC_007484.1-2484	Nitrosococcus_oceani	41	1.00000	0.00366
NC_015559.1-14939	Marinomonas_posidonica	22	1.00000	0.08166
NZ_CP018029.1-21418	Alteromonas_mediterranea	51	1.00000	0.00009
NZ_CP018029.1-27102	Alteromonas_mediterranea	51	0.77330	0.04629
NZ_CP018029.1-27102	NA	57	0.22670	0.07768
NZ_CP018029.1-13795	Alteromonas_mediterranea	51	1.00000	0.01799
NC_013960.1-123884	Nitrosococcus_wardiae	39	1.00000	0.04330
NC_020888.1-2163	Thalassolituus_oleivorans	0	1.00000	0.01775
NC_011313.1-2774	Aliivibrio_salmonicida	45	1.00000	0.00877
NC_007484.1-37691	Nitrosococcus_oceani	41	1.00000	0.00009
NC_007484.1-47368	Nitrosococcus_oceani	41	1.00000	0.01003
NZ_JBREXA010000002.1-7801	Aliivibrio_wodanis	46	1.00000	0.06620
NC_011312.1-3733	Aliivibrio_salmonicida	45	1.00000	0.00931
NC_022664.1-22037	Spiribacter_salinus	7	0.25647	0.06550
NC_022664.1-22037	Spiribacter_roseus	6	0.43931	0.04962
NC_022664.1-22037	NA	14	0.30422	0.06259
NC_013960.1-51332	Nitrosococcus_wardiae	39	1.00000	0.11736
NC_013960.1-48941	NA	42	0.30009	0.08915
NC_013960.1-48941	Nitrosococcus_watsonii	40	0.69991	0.06593
NZ_CP018029.1-20997	Alteromonas_mediterranea	51	1.00000	0.02810
NC_022664.1-68618	Spiribacter_roseus	6	0.75465	0.05912
NC_022664.1-68618	NA	14	0.24535	0.08998
NC_015559.1-9974	Marinomonas_mediterranea	21	0.33333	0.00009
NC_015559.1-9974	Thalassolituus_oleivorans	0	0.33333	0.00009
NC_015559.1-9974	Marinomonas_posidonica	22	0.33333	0.00009
NZ_CP186025.1-22933	Vibrio_anguillarum	44	1.00000	0.01117
NC_021291.1-39855	Spiribacter_salinus	7	1.00000	0.00872
NC_013960.1-22145	Nitrosococcus_wardiae	39	0.32431	0.05895
NC_013960.1-22145	Nitrosococcus_oceani	41	0.32343	0.06033
NC_013960.1-22145	NA	43	0.26032	0.07189
NC_013960.1-22145	NA	42	0.09193	0.09180
NC_013960.1-68995	Nitrosococcus_wardiae	39	1.00000	0.06381
NZ_JBREXA010000002.1-5768	Aliivibrio_wodanis	46	1.00000	0.01342
NC_013960.1-144753	Nitrosococcus_wardiae	39	1.00000	0.04372
NC_013960.1-53331	Nitrosococcus_wardiae	39	1.00000	0.03159
NC_013960.1-47464	Nitrosococcus_wardiae	39	1.00000	0.12742
NC_013960.1-94886	Nitrosococcus_wardiae	39	1.00000	0.12059
NC_020888.1-4076	Thalassolituus_oleivorans	0	1.00000	0.00009
NZ_JBREXA010000008.1-34	NA	47	0.18670	0.00009
NZ_JBREXA010000008.1-34	Aliivibrio_wodanis	46	0.18670	0.00009
NZ_JBREXA010000008.1-34	Aliivibrio_salmonicida	45	0.18670	0.00009
NZ_JBREXA010000008.1-34	Vibrio_anguillarum	44	0.18670	0.00009
NZ_JBREXA010000008.1-34	NA	48	0.18670	0.00009
NZ_JBREXA010000008.1-34	Psychrobacter_cryohalolentis	53	0.06651	0.00437
NC_013960.1-62492	Nitrosococcus_wardiae	39	1.00000	0.10366
NC_013960.1-62770	Nitrosococcus_wardiae	39	1.00000	0.03123
NZ_JBREXA010000001.1-34	Aliivibrio_wodanis	46	1.00000	0.00009
NZ_CP142840.1-8770	NA	56	0.50000	0.00009
NZ_CP142840.1-8770	Alteromonas_macleodii	52	0.50000	0.00009
NC_013960.1-38867	Nitrosococcus_wardiae	39	0.63538	0.07524
NC_013960.1-38867	NA	43	0.36462	0.09579
NZ_CP018029.1-15759	Alteromonas_mediterranea	51	1.00000	0.03072
NZ_CP142840.1-5376	Alteromonas_macleodii	52	1.00000	0.00009
NC_013960.1-93327	Nitrosococcus_wardiae	39	1.00000	0.10308
NC_021291.1-39852	Spiribacter_salinus	7	1.00000	0.02865
NZ_JBREXA010000002.1-8229	Aliivibrio_wodanis	46	1.00000	0.00009
NC_022664.1-149577	Spiribacter_roseus	6	1.00000	0.11273
NZ_CP186025.1-19982	Vibrio_anguillarum	44	1.00000	0.00009
NZ_CP018029.1-4611	Alteromonas_mediterranea	51	0.24751	0.05423
NZ_CP018029.1-4611	Alteromonas_macleodii	52	0.57269	0.03181
NZ_CP018029.1-4611	NA	57	0.17979	0.05859
NZ_CP142840.1-9975	NA	56	0.50000	0.00009
NZ_CP142840.1-9975	Alteromonas_macleodii	52	0.50000	0.00009
NC_021291.1-38283	Spiribacter_roseus	6	1.00000	0.11273
NC_007484.1-47014	Nitrosococcus_oceani	41	1.00000	0.01029
NC_013960.1-55941	Nitrosococcus_wardiae	39	1.00000	0.07089
NC_013960.1-86085	Nitrosococcus_wardiae	39	0.50767	0.12971
NC_013960.1-86085	NA	43	0.49233	0.13744
NZ_JBREXA010000002.1-1764	Aliivibrio_wodanis	46	1.00000	0.00009
NZ_CP186025.1-19369	Vibrio_anguillarum	44	1.00000	0.00009
NZ_CP186025.1-29696	Vibrio_anguillarum	44	1.00000	0.01144
NC_007484.1-23972	Nitrosococcus_oceani	41	1.00000	0.01158
NC_013960.1-47631	Nitrosococcus_wardiae	39	1.00000	0.02823
NC_021291.1-30771	Spiribacter_salinus	7	1.00000	0.00988
NZ_CP186025.1-30281	Vibrio_anguillarum	44	1.00000	0.01460
NC_021291.1-30316	Spiribacter_salinus	7	1.00000	0.00988
NC_021291.1-7072	Spiribacter_salinus	7	1.00000	0.00457
NZ_CP018029.1-31896	Alteromonas_mediterranea	51	1.00000	0.04414
NC_021291.1-36221	Spiribacter_salinus	7	1.00000	0.09328
NC_013960.1-76790	Nitrosococcus_wardiae	39	1.00000	0.13846
NC_022664.1-156142	Spiribacter_roseus	6	1.00000	0.08756
NZ_AP043870.1-14223	Psychrobacter_cryohalolentis	53	1.00000	0.02840
NZ_CP186025.1-20749	Vibrio_anguillarum	44	1.00000	0.00990
NC_013960.1-23278	Nitrosococcus_wardiae	39	1.00000	0.08004
NC_013960.1-17160	Nitrosococcus_wardiae	39	1.00000	0.03159
NC_013960.1-116850	Nitrosococcus_wardiae	39	1.00000	0.11251
NC_013960.1-66868	Nitrosococcus_wardiae	39	1.00000	0.02833
NC_013960.1-75966	Nitrosococcus_wardiae	39	1.00000	0.12121
NC_022664.1-128344	Spiribacter_roseus	6	0.63075	0.09725
NC_022664.1-128344	NA	14	0.36925	0.12251
NC_013960.1-7408	Nitrosococcus_wardiae	39	1.00000	0.08476
NC_011312.1-2022	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_021291.1-14757	Spiribacter_salinus	7	0.61435	0.12214
NC_021291.1-14757	NA	13	0.38565	0.15294
NC_007484.1-35415	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP186025.1-15716	Vibrio_anguillarum	44	1.00000	0.00009
NZ_CP186025.1-640	Vibrio_anguillarum	44	1.00000	0.00009
NC_013960.1-138713	Nitrosococcus_wardiae	39	1.00000	0.00843
NC_013960.1-93081	Nitrosococcus_wardiae	39	0.62584	0.10366
NC_013960.1-93081	NA	43	0.37416	0.13491
NZ_CP018029.1-1841	Alteromonas_mediterranea	51	1.00000	0.03678
NC_013960.1-118614	Nitrosococcus_wardiae	39	0.59800	0.09268
NC_013960.1-118614	NA	43	0.40200	0.11225
NC_013960.1-8292	Nitrosococcus_wardiae	39	0.42117	0.07355
NC_013960.1-8292	Nitrosococcus_oceani	41	0.25955	0.09023
NC_013960.1-8292	NA	43	0.31929	0.08600
NC_013960.1-169731	Nitrosococcus_wardiae	39	1.00000	0.08742
NZ_CP018029.1-15414	Alteromonas_mediterranea	51	1.00000	0.00986
NC_013960.1-126099	Nitrosococcus_wardiae	39	1.00000	0.10428
NC_013960.1-23031	Nitrosococcus_wardiae	39	1.00000	0.05186
NC_007484.1-45954	Nitrosococcus_oceani	41	0.72058	0.00009
NC_007484.1-45954	NA	42	0.27942	0.00461
NC_013960.1-81745	Nitrosococcus_wardiae	39	0.65789	0.07039
NC_013960.1-81745	NA	43	0.34211	0.09240
NC_022664.1-126915	Spiribacter_roseus	6	1.00000	0.00606
NZ_CP186026.1-6478	Vibrio_anguillarum	44	1.00000	0.00009
NC_007484.1-20506	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-35063	Nitrosococcus_wardiae	39	0.75982	0.06971
NC_013960.1-35063	NA	43	0.24018	0.09582
NC_013960.1-134956	Nitrosococcus_wardiae	39	1.00000	0.02333
NC_022664.1-66282	Spiribacter_salinus	7	0.14898	0.09178
NC_022664.1-66282	Candidatus_Endolissoclinum_sp	8	0.23821	0.08045
NC_022664.1-66282	Spiribacter_roseus	6	0.27472	0.07052
NC_022664.1-66282	NA	14	0.23061	0.08156
NC_022664.1-66282	NA	13	0.10748	0.09725
NZ_CP186025.1-26693	Vibrio_anguillarum	44	1.00000	0.00009
NC_013960.1-133215	Nitrosococcus_wardiae	39	1.00000	0.11605
NC_021291.1-29240	Spiribacter_salinus	7	1.00000	0.00009
NC_021291.1-49465	Spiribacter_salinus	7	0.67629	0.01035
NC_021291.1-49465	NA	13	0.32371	0.01750
NC_021291.1-11321	Spiribacter_salinus	7	1.00000	0.05528
NC_013960.1-2766	Nitrosococcus_wardiae	39	1.00000	0.11736
NZ_CP018029.1-1014	Alteromonas_mediterranea	51	1.00000	0.01455
NZ_CP142840.1-13189	Alteromonas_macleodii	52	1.00000	0.00901
NC_022664.1-71572	Spiribacter_roseus	6	1.00000	0.07284
NC_011312.1-8199	NA	47	0.30736	0.01071
NC_011312.1-8199	Aliivibrio_wodanis	46	0.30937	0.00994
NC_011312.1-8199	Aliivibrio_salmonicida	45	0.30330	0.01130
NC_011312.1-8199	NA	48	0.07997	0.02415
NZ_CP186025.1-9114	Vibrio_anguillarum	44	1.00000	0.01144
NC_013960.1-121409	Nitrosococcus_oceani	41	0.41831	0.11173
NC_013960.1-121409	NA	43	0.25005	0.13996
NC_013960.1-121409	NA	42	0.33164	0.13036
NC_013960.1-90277	Nitrosococcus_wardiae	39	1.00000	0.09101
NZ_CP142840.1-14987	Alteromonas_macleodii	52	1.00000	0.00009
NZ_CP186026.1-9502	Vibrio_anguillarum	44	1.00000	0.03941
NC_007484.1-25065	Nitrosococcus_oceani	41	0.76327	0.00324
NC_007484.1-25065	NA	42	0.23673	0.01076
NZ_CP018029.1-26810	Alteromonas_mediterranea	51	0.50000	0.00009
NZ_CP018029.1-26810	NA	57	0.50000	0.00009
NC_011312.1-9463	Aliivibrio_salmonicida	45	1.00000	0.00009
NZ_JBREXA010000001.1-7135	Aliivibrio_wodanis	46	1.00000	0.00009
NC_013958.1-888	Nitrosococcus_wardiae	39	1.00000	0.02785
NC_013960.1-45255	Nitrosococcus_wardiae	39	1.00000	0.11736
NC_013960.1-164739	Nitrosococcus_wardiae	39	0.60801	0.12121
NC_013960.1-164739	NA	43	0.39199	0.15111
NC_013960.1-84543	Nitrosococcus_wardiae	39	1.00000	0.08934
NC_022664.1-139480	Spiribacter_salinus	7	0.19161	0.13052
NC_022664.1-139480	Spiribacter_roseus	6	0.47065	0.09725
NC_022664.1-139480	NA	14	0.33774	0.11690
NZ_CP018029.1-6066	Alteromonas_mediterranea	51	1.00000	0.01559
NC_013960.1-68961	Nitrosococcus_wardiae	39	0.65279	0.05491
NC_013960.1-68961	NA	43	0.34721	0.07533
NC_022664.1-108060	Spiribacter_roseus	6	1.00000	0.08508
NC_011312.1-15699	Aliivibrio_salmonicida	45	1.00000	0.00009
NC_013960.1-55980	Nitrosococcus_wardiae	39	1.00000	0.08205
NC_007484.1-29831	Nitrosococcus_oceani	41	1.00000	0.00009
NZ_CP186026.1-10414	Vibrio_anguillarum	44	1.00000	0.01607
NC_021291.1-28963	Spiribacter_salinus	7	0.50000	0.00009
NC_021291.1-28963	NA	13	0.50000	0.00009
NC_020888.1-5131	Thalassolituus_oleivorans	0	1.00000	0.00918
NZ_CP018029.1-14981	Alteromonas_mediterranea	51	1.00000	0.00009
NC_013960.1-120546	Nitrosococcus_wardiae	39	1.00000	0.11251
NC_020888.1-6950	Thalassolituus_oleivorans	0	1.00000	0.02627
NC_020888.1-9515	Thalassolituus_oleivorans	0	1.00000	0.02877
NC_013960.1-115510	Nitrosococcus_wardiae	39	1.00000	0.07089
NC_021291.1-8451	Spiribacter_salinus	7	1.00000	0.00636
NC_007484.1-43429	Nitrosococcus_oceani	41	1.00000	0.00009
NC_015559.1-6180	Marinomonas_posidonica	22	1.00000	0.07573
NZ_CP186025.1-27982	Vibrio_anguillarum	44	1.00000	0.00009
NZ_CP186025.1-9357	Vibrio_anguillarum	44	1.00000	0.00009
NC_013960.1-99436	Nitrosococcus_wardiae	39	1.00000	0.02877
NC_013960.1-6294	Nitrosococcus_wardiae	39	1.00000	0.10331
NC_013960.1-163806	Nitrosococcus_wardiae	39	1.00000	0.13846
NC_011313.1-1568	Aliivibrio_salmonicida	45	1.00000	0.00997
NC_013960.1-48955	Nitrosococcus_wardiae	39	0.61678	0.09876
NC_013960.1-48955	NA	43	0.38322	0.11798
NC_022664.1-53308	Spiribacter_roseus	6	1.00000	0.04184
NC_007484.1-41645	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-121520	Nitrosococcus_wardiae	39	0.76429	0.04168
NC_013960.1-121520	NA	43	0.23571	0.06124
NZ_CP018029.1-21560	Alteromonas_mediterranea	51	1.00000	0.00009
NZ_CP186025.1-12117	Vibrio_anguillarum	44	1.00000	0.02034
NC_011312.1-1521	Aliivibrio_salmonicida	45	1.00000	0.00009
NZ_CP186025.1-16782	Vibrio_anguillarum	44	0.50000	0.00009
NZ_CP186025.1-16782	NA	48	0.50000	0.00009
NZ_CP186025.1-5375	Vibrio_anguillarum	44	1.00000	0.00875
NC_022664.1-39719	Spiribacter_roseus	6	0.69216	0.03904
NC_022664.1-39719	NA	14	0.30784	0.05557
NC_013960.1-149492	Nitrosococcus_wardiae	39	1.00000	0.09168
NC_021291.1-8618	Spiribacter_salinus	7	1.00000	0.01934
NC_022664.1-48618	Spiribacter_roseus	6	1.00000	0.10389
NC_022664.1-69486	Spiribacter_roseus	6	0.77990	0.05729
NC_022664.1-69486	NA	14	0.22010	0.09355
NC_007484.1-55078	Nitrosococcus_oceani	41	1.00000	0.00009
NC_013960.1-124406	Nitrosococcus_wardiae	39	0.62366	0.10903
NC_013960.1-124406	NA	43	0.37634	0.13430
NZ_AP043870.1-15991	Psychrobacter_cryohalolentis	53	1.00000	0.09877
NZ_JBREXA010000001.1-4174	Aliivibrio_salmonicida	45	1.00000	0.05372
NC_022664.1-37031	Spiribacter_roseus	6	1.00000	0.12989
NZ_AP043869.1-122	Psychrobacter_cryohalolentis	53	1.00000	0.09948
NC_011312.1-4071	Aliivibrio_salmonicida	45	1.00000	0.00629
NC_022664.1-11933	Spiribacter_roseus	6	1.00000	0.10459
NC_013960.1-113459	Nitrosococcus_wardiae	39	1.00000	0.04392
NC_013960.1-154519	Nitrosococcus_wardiae	39	0.64927	0.10308
NC_013960.1-154519	NA	43	0.35073	0.13074
NC_022664.1-82100	Spiribacter_salinus	7	0.26102	0.08990
NC_022664.1-82100	Spiribacter_roseus	6	0.26490	0.08508
NC_022664.1-82100	NA	14	0.23019	0.10034
NC_022664.1-82100	NA	13	0.17354	0.11222
NC_022664.1-82100	NA	15	0.07035	0.13523
NC_013960.1-105542	Nitrosococcus_wardiae	39	1.00000	0.04927
NC_013960.1-117521	Nitrosococcus_wardiae	39	0.58274	0.02333
NC_013960.1-117521	NA	43	0.41726	0.03497
NZ_CP018029.1-36207	Alteromonas_mediterranea	51	1.00000	0.00009
NZ_CP186025.1-17898	Vibrio_anguillarum	44	1.00000	0.00009
NC_013960.1-104613	Nitrosococcus_wardiae	39	0.37034	0.07828
NC_013960.1-104613	Nitrosococcus_oceani	41	0.34329	0.08697
NC_013960.1-104613	NA	43	0.28638	0.09460
